ParkName,ParkCode,PeriodID,Season,Period_StartDate,Period_EndDate,EventID,Event_StartDate,Event_EndDate
Hot Springs National Park,HOSP,HOSPAqubug2012Jul10,2012,7/10/2012 0:00:00,7/10/2012 0:00:00,HOSPAqubug2012Jul10,7/10/2012 0:00:00,7/10/2012 0:00:00
Hot Springs National Park,HOSP,HOSPAquBug2018Jul09,2018,7/9/2018 0:00:00,7/9/2018 0:00:00,HOSPAquBug2018Jul09,7/9/2018 0:00:00,7/9/2018 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006JAN03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,OZARRMINVE2006JAN20,1/20/2006 0:00:00,1/20/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006JAN03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,OZARRMINVE2006JAN04,1/4/2006 0:00:00,1/4/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006JAN03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,OZARRMINVE2006JAN05,1/5/2006 0:00:00,1/5/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006JAN03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,OZARRMINVE2006JAN10,1/10/2006 0:00:00,1/10/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006JAN03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,OZARRMINVE2006JAN11,1/11/2006 0:00:00,1/11/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006JAN03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,OZARRMINVE2006JAN12,1/12/2006 0:00:00,1/12/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006JAN03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,OZARRMINVE2006JAN18,1/18/2006 0:00:00,1/18/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006JAN03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,OZARRMINVE2006JAN24,1/24/2006 0:00:00,1/24/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006JAN03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,OZARRMINVE2006JAN03,1/3/2006 0:00:00,1/3/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006NOV14,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,OZARRMINVE2006DEC18,12/18/2006 0:00:00,12/18/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006NOV14,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,OZARRMINVE2006NOV14,11/14/2006 0:00:00,11/14/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006NOV14,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,OZARRMINVE2006DEC12,12/12/2006 0:00:00,12/12/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006NOV14,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,OZARRMINVE2006DEC14,12/14/2006 0:00:00,12/14/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006NOV14,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,OZARRMINVE2006DEC19,12/19/2006 0:00:00,12/19/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006NOV14,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,OZARRMINVE2006DEC22,12/22/2006 0:00:00,12/22/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006NOV14,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,OZARRMINVE2006DEC13,12/13/2006 0:00:00,12/13/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2006NOV14,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,OZARRMINVE2006NOV15,11/15/2006 0:00:00,11/15/2006 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2007Nov01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,OZARRMINVE2007Nov02,11/2/2007 0:00:00,11/2/2007 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2007Nov01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,OZARRMINVE2007Nov08,11/8/2007 0:00:00,11/8/2007 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2007Nov01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,OZARRMINVE2007Nov09,11/9/2007 0:00:00,11/9/2007 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2007Nov01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,OZARRMINVE2007Nov13,11/13/2007 0:00:00,11/13/2007 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2007Nov01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,OZARRMINVE2007Nov14,11/14/2007 0:00:00,11/14/2007 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2007Nov01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,OZARRMINVE2007Nov05,11/5/2007 0:00:00,11/5/2007 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2007Nov01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,OZARRMINVE2007Nov06,11/6/2007 0:00:00,11/6/2007 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2007Nov01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,OZARRMINVE2007Nov07,11/7/2007 0:00:00,11/7/2007 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2007Nov01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,OZARRMINVE2007Nov01,11/1/2007 0:00:00,11/1/2007 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2008Nov05,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,OZARRMINVE2008Nov21,11/21/2008 0:00:00,11/21/2008 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2008Nov05,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,OZARRMINVE2008Nov13,11/13/2008 0:00:00,11/13/2008 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2008Nov05,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,OZARRMINVE2008Nov05,11/5/2008 0:00:00,11/5/2008 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2008Nov05,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,OZARRMINVE2008Nov12,11/12/2008 0:00:00,11/12/2008 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2008Nov05,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,OZARRMINVE2008Nov07,11/7/2008 0:00:00,11/7/2008 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2008Nov05,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,OZARRMINVE2008Nov06,11/6/2008 0:00:00,11/6/2008 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2008Nov05,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,OZARRMINVE2008Nov20,11/20/2008 0:00:00,11/20/2008 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2009Nov06,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,OZARRMINVE2009Nov09,11/9/2009 0:00:00,11/9/2009 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2009Nov06,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,OZARRMINVE2009Nov24,11/24/2009 0:00:00,11/24/2009 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2009Nov06,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,OZARRMINVE2009Nov10,11/10/2009 0:00:00,11/10/2009 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2009Nov06,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,OZARRMINVE2009Nov06,11/6/2009 0:00:00,11/6/2009 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2009Nov06,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,OZARRMINVE2009Dec03,12/3/2009 0:00:00,12/3/2009 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2009Nov06,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,OZARRMINVE2009Dec02,12/2/2009 0:00:00,12/2/2009 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2009Nov06,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,OZARRMINVE2009Nov12,11/12/2009 0:00:00,11/12/2009 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2010Nov03,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,OZARRMINVE2010Nov03,11/3/2010 0:00:00,11/3/2010 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2010Nov03,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,OZARRMINVE2010Nov04,11/4/2010 0:00:00,11/4/2010 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2010Nov03,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,OZARRMINVE2010Nov11,11/11/2010 0:00:00,11/11/2010 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2012Nov13,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,OZARRMINVE2012Nov15,11/15/2012 0:00:00,11/15/2012 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2012Nov13,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,OZARRMINVE2012Nov27,11/27/2012 0:00:00,11/27/2012 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2012Nov13,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,OZARRMINVE2012Nov28,11/28/2012 0:00:00,11/28/2012 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2012Nov13,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,OZARRMINVE2012Nov13,11/13/2012 0:00:00,11/13/2012 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2012Nov13,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,OZARRMINVE2012Nov29,11/29/2012 0:00:00,11/29/2012 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2012Nov13,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,OZARRMINVE2012Dec05,12/5/2012 0:00:00,12/5/2012 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2012Nov13,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,OZARRMINVE2012Dec04,12/4/2012 0:00:00,12/4/2012 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2012Nov13,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,OZARRMINVE2012Nov14,11/14/2012 0:00:00,11/14/2012 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2014Nov05,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,OZARRMINVE2014Nov13,11/13/2014 0:00:00,11/13/2014 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2014Nov05,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,OZARRMINVE2014Nov18,11/18/2014 0:00:00,11/18/2014 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2014Nov05,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,OZARRMINVE2014Nov12,11/12/2014 0:00:00,11/12/2014 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2014Nov05,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,OZARRMINVE2014Nov07,11/7/2014 0:00:00,11/7/2014 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2014Nov05,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,OZARRMINVE2014Nov06,11/6/2014 0:00:00,11/6/2014 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2014Nov05,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,OZARRMINVE2014Nov05,11/5/2014 0:00:00,11/5/2014 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2014Nov05,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,OZARRMINVE2014Nov19,11/19/2014 0:00:00,11/19/2014 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2016Nov01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,OZARRMINVE2016Nov01,11/1/2016 0:00:00,11/1/2016 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2016Nov01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,OZARRMINVE2016Nov02,11/2/2016 0:00:00,11/2/2016 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2016Nov01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,OZARRMINVE2016Nov03,11/3/2016 0:00:00,11/3/2016 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2016Nov01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,OZARRMINVE2016Nov04,11/4/2016 0:00:00,11/4/2016 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2016Nov01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,OZARRMINVE2016Nov09,11/9/2016 0:00:00,11/9/2016 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2016Nov01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,OZARRMINVE2016Nov10,11/10/2016 0:00:00,11/10/2016 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2018Nov07,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,OZARRMINVE2018Nov13,11/13/2018 0:00:00,11/13/2018 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2018Nov07,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,OZARRMINVE2018Nov19,11/19/2018 0:00:00,11/19/2018 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2018Nov07,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,OZARRMINVE2018Nov08,11/8/2018 0:00:00,11/8/2018 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2018Nov07,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,OZARRMINVE2018Nov07,11/7/2018 0:00:00,11/7/2018 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2018Nov07,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,OZARRMINVE2018Nov20,11/20/2018 0:00:00,11/20/2018 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2018Nov07,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,OZARRMINVE2018Nov09,11/9/2018 0:00:00,11/9/2018 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2020Nov17,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,OZARRMINVE2021Jan05,1/5/2021 0:00:00,1/5/2021 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2020Nov17,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,OZARRMINVE2021Jan14,1/14/2021 0:00:00,1/14/2021 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2020Nov17,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,OZARRMINVE2021Jan08,1/8/2021 0:00:00,1/8/2021 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2020Nov17,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,OZARRMINVE2020Nov30,11/30/2020 0:00:00,11/30/2020 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2020Nov17,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,OZARRMINVE2020Nov19,11/19/2020 0:00:00,11/19/2020 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2020Nov17,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,OZARRMINVE2020Nov17,11/17/2020 0:00:00,11/17/2020 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2020Nov17,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,OZARRMINVE2020Dec11,12/11/2020 0:00:00,12/11/2020 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2020Nov17,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,OZARRMINVE2020Dec10,12/10/2020 0:00:00,12/10/2020 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2020Nov17,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,OZARRMINVE2020Dec08,12/8/2020 0:00:00,12/8/2020 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2020Nov17,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,OZARRMINVE2020Dec01,12/1/2020 0:00:00,12/1/2020 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2020Nov17,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,OZARRMINVE2021Jan11,1/11/2021 0:00:00,1/11/2021 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2022Oct25,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,OZARRMINVE2022Nov03,11/3/2022 0:00:00,11/3/2022 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2022Oct25,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,OZARRMINVE2022Nov04,11/4/2022 0:00:00,11/4/2022 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2022Oct25,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,OZARRMINVE2022Oct25,10/25/2022 0:00:00,10/25/2022 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2022Oct25,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,OZARRMINVE2022Oct26,10/26/2022 0:00:00,10/26/2022 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2022Oct25,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,OZARRMINVE2022Oct27,10/27/2022 0:00:00,10/27/2022 0:00:00
Ozark National Scenic Riverways,OZAR,OZARRMINVE2022Oct25,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,OZARRMINVE2022Oct28,10/28/2022 0:00:00,10/28/2022 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Aug01,8/1/2007 0:00:00,8/1/2007 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Jul31,7/31/2007 0:00:00,7/31/2007 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Jul30,7/30/2007 0:00:00,7/30/2007 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Jul23,7/23/2007 0:00:00,7/26/2007 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Jul25,7/25/2007 0:00:00,7/25/2007 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Jul24,7/24/2007 0:00:00,7/25/2007 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul21,7/21/2008 0:00:00,7/22/2008 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul22,7/22/2008 0:00:00,7/23/2008 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul23,7/23/2008 0:00:00,7/23/2008 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul24,7/24/2008 0:00:00,7/24/2008 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul25,7/25/2008 0:00:00,7/25/2008 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2009Aug25,2009,8/25/2009 0:00:00,8/25/2009 0:00:00,OZRSSPRNGS2009Aug25,8/25/2009 0:00:00,8/25/2009 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul27,7/27/2009 0:00:00,7/28/2009 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul28,7/28/2009 0:00:00,7/29/2009 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,7/30/2009 0:00:00,7/30/2009 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul26,7/26/2010 0:00:00,7/27/2010 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul29,7/29/2010 0:00:00,7/29/2010 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul29,7/29/2011 0:00:00,7/29/2011 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul25,7/25/2011 0:00:00,7/26/2011 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul26,7/26/2011 0:00:00,7/27/2011 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul27,7/27/2011 0:00:00,7/27/2011 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul28,7/28/2011 0:00:00,7/28/2011 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul26,7/26/2012 0:00:00,8/8/2012 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul25,7/25/2012 0:00:00,7/25/2012 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Aug16,8/16/2013 0:00:00,8/16/2013 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Jul29,7/29/2013 0:00:00,9/6/2013 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Sep04,9/4/2013 0:00:00,9/4/2013 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul28,7/28/2014 0:00:00,7/29/2014 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul29,7/29/2014 0:00:00,7/30/2014 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Aug06,8/6/2015 0:00:00,8/6/2015 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Jul28,7/28/2015 0:00:00,7/29/2015 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/28/2016 0:00:00,OZRSSPRNGS2016Jul25,7/25/2016 0:00:00,7/26/2016 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/28/2016 0:00:00,OZRSSPRNGS2016Jul27,7/27/2016 0:00:00,7/27/2016 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2017Jul24,2017,7/24/2017 0:00:00,7/27/2017 0:00:00,OZRSSPRNGS2017Jul24,7/24/2017 0:00:00,7/24/2017 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/26/2018 0:00:00,OZRSSPRNGS2018Jul23,7/23/2018 0:00:00,7/23/2018 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/26/2018 0:00:00,OZRSSPRNGS2018Jul24,7/24/2018 0:00:00,7/24/2018 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2019Jul29,2019,7/29/2019 0:00:00,9/5/2019 0:00:00,OZRSSPRNGS2019Jul29,7/29/2019 0:00:00,7/29/2019 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2019Jul29,2019,7/29/2019 0:00:00,9/5/2019 0:00:00,OZRSSPRNGS2019Sep05,9/5/2019 0:00:00,9/5/2019 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2020Jul29,2020,7/29/2020 0:00:00,8/3/2020 0:00:00,OZRSSPRNGS2020Jul29,7/29/2020 0:00:00,8/3/2020 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2021Aug03,2021,8/3/2021 0:00:00,8/6/2021 0:00:00,OZRSSPRNGS2021Aug05,8/5/2021 0:00:00,8/5/2021 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2021Aug03,2021,8/3/2021 0:00:00,8/6/2021 0:00:00,OZRSSPRNGS2021Aug03,8/3/2021 0:00:00,8/3/2021 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2022Jul27,2022,7/27/2022 0:00:00,8/3/2022 0:00:00,OZRSSPRNGS2022Jul28,7/28/2022 0:00:00,7/28/2022 0:00:00
