ParkUnit,Plot,SubPlot,EventDate,TaxonCode,Family,CommonName,ScientificName,DBHClass,TreeCount
Hopewell Culture,HOCU2,1,2011-05-22,ULRU,Ulmaceae,slippery elm,Ulmus rubra,1.1 - 2.5 cm,1
Hopewell Culture,HOCU2,1,2011-05-22,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,2
Hopewell Culture,HOCU2,1,2015-05-12,ACNE2,Aceraceae,boxelder,Acer negundo,< 1.0 cm,1
Hopewell Culture,HOCU2,1,2015-05-12,ACNE2,Aceraceae,boxelder,Acer negundo,2.6 - 8.0 cm,1
Hopewell Culture,HOCU2,1,2015-05-12,ACNE2,Aceraceae,boxelder,Acer negundo,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,1,2015-05-12,CECA4,Fabaceae,eastern redbud,Cercis canadensis,1.1 - 2.5 cm,1
Hopewell Culture,HOCU2,1,2015-05-12,FRAM2,Oleaceae,white ash,Fraxinus americana,< 1.0 cm,2
Hopewell Culture,HOCU2,1,2015-05-12,FRAM2,Oleaceae,white ash,Fraxinus americana,2.6 - 8.0 cm,1
Hopewell Culture,HOCU2,1,2015-05-12,FRAM2,Oleaceae,white ash,Fraxinus americana,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,1,2015-05-12,LOMO2,Caprifoliaceae,Morrow's honeysuckle,Lonicera morrowii,< 1.0 cm,34
Hopewell Culture,HOCU2,1,2015-05-12,LOMO2,Caprifoliaceae,Morrow's honeysuckle,Lonicera morrowii,1.1 - 2.5 cm,4
Hopewell Culture,HOCU2,1,2015-05-12,ROPS,Fabaceae,black locust,Robinia pseudoacacia,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,1,2015-05-12,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,2
Hopewell Culture,HOCU2,1,2015-05-12,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,1,2015-05-12,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Hopewell Culture,HOCU2,1,2015-05-12,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,1,2019-05-14,ACER,Aceraceae,maple spp,Acer spp,< 1.0 cm,4
Hopewell Culture,HOCU2,1,2019-05-14,ACER,Aceraceae,maple spp,Acer spp,1.1 - 2.5 cm,1
Hopewell Culture,HOCU2,1,2019-05-14,ACER,Aceraceae,maple spp,Acer spp,2.6 - 8.0 cm,4
Hopewell Culture,HOCU2,1,2019-05-14,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,1,2019-05-14,CERCI,Fabaceae,redbuds,Cercis,1.1 - 2.5 cm,4
Hopewell Culture,HOCU2,1,2019-05-14,FRAXI,Oleaceae,ash,Fraxinus spp,< 1.0 cm,3
Hopewell Culture,HOCU2,1,2019-05-14,FRAXI,Oleaceae,ash,Fraxinus spp,1.1 - 2.5 cm,5
Hopewell Culture,HOCU2,1,2019-05-14,FRAXI,Oleaceae,ash,Fraxinus spp,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,1,2019-05-14,JUGLA,Juglandaceae,walnuts,Juglans,1.1 - 2.5 cm,2
Hopewell Culture,HOCU2,1,2019-05-14,PRUNU,Rosaceae,plum,Prunus spp,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,1,2019-05-14,SNAG,Snag,snag,Snag,< 1.0 cm,1
Hopewell Culture,HOCU2,1,2019-05-14,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,4
Hopewell Culture,HOCU2,1,2019-05-14,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,3
Hopewell Culture,HOCU2,1,2019-05-14,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Hopewell Culture,HOCU2,1,2019-05-14,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,1
Hopewell Culture,HOCU2,2,2005-06-01,ACSA3,Aceraceae,sugar maple,Acer saccharum,2.6 - 8.0 cm,2
Hopewell Culture,HOCU2,2,2005-06-01,CARYA,Juglandaceae,hickory,Carya spp,1.1 - 2.5 cm,2
Hopewell Culture,HOCU2,2,2005-06-01,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,1.1 - 2.5 cm,3
Hopewell Culture,HOCU2,2,2005-06-01,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,2.6 - 8.0 cm,2
Hopewell Culture,HOCU2,2,2005-06-01,TIAM,Tiliaceae,American basswood,Tilia americana,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,2,2005-06-01,TIAM,Tiliaceae,American basswood,Tilia americana,15.1 - 23.0 cm,1
Hopewell Culture,HOCU2,2,2005-06-01,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Hopewell Culture,HOCU2,2,2005-06-01,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,2,2006-05-31,FRAM2,Oleaceae,white ash,Fraxinus americana,< 1.0 cm,6
Hopewell Culture,HOCU2,2,2006-05-31,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,< 1.0 cm,28
Hopewell Culture,HOCU2,2,2006-05-31,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,1.1 - 2.5 cm,1
Hopewell Culture,HOCU2,2,2006-05-31,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Hopewell Culture,HOCU2,2,2006-05-31,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,3,2005-06-01,ACSA2,Aceraceae,silver maple,Acer saccharinum,15.1 - 23.0 cm,1
Hopewell Culture,HOCU2,3,2005-06-01,ACSA3,Aceraceae,sugar maple,Acer saccharum,< 1.0 cm,2
Hopewell Culture,HOCU2,3,2005-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Hopewell Culture,HOCU2,3,2005-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Hopewell Culture,HOCU2,3,2005-06-01,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,< 1.0 cm,1
Hopewell Culture,HOCU2,3,2005-06-01,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,1.1 - 2.5 cm,4
Hopewell Culture,HOCU2,3,2005-06-01,PRSE2,Rosaceae,black cherry,Prunus serotina,1.1 - 2.5 cm,3
Hopewell Culture,HOCU2,3,2005-06-01,PRSE2,Rosaceae,black cherry,Prunus serotina,2.6 - 8.0 cm,2
Hopewell Culture,HOCU2,3,2005-06-01,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Hopewell Culture,HOCU2,3,2005-06-01,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Hopewell Culture,HOCU2,3,2005-06-01,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,3,2005-06-01,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Hopewell Culture,HOCU2,3,2006-05-31,ACSA2,Aceraceae,silver maple,Acer saccharinum,2.6 - 8.0 cm,1
Hopewell Culture,HOCU2,3,2006-05-31,ACSA2,Aceraceae,silver maple,Acer saccharinum,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,3,2006-05-31,ACSA3,Aceraceae,sugar maple,Acer saccharum,< 1.0 cm,2
Hopewell Culture,HOCU2,3,2006-05-31,ACSA3,Aceraceae,sugar maple,Acer saccharum,1.1 - 2.5 cm,1
Hopewell Culture,HOCU2,3,2006-05-31,ACSA3,Aceraceae,sugar maple,Acer saccharum,15.1 - 23.0 cm,1
Hopewell Culture,HOCU2,3,2006-05-31,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,< 1.0 cm,33
Hopewell Culture,HOCU2,3,2006-05-31,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,1.1 - 2.5 cm,10
Hopewell Culture,HOCU2,3,2006-05-31,MOAL,Moraceae,white mulberry,Morus alba,2.6 - 8.0 cm,1
Hopewell Culture,HOCU2,3,2006-05-31,PRSE2,Rosaceae,black cherry,Prunus serotina,1.1 - 2.5 cm,1
Hopewell Culture,HOCU2,3,2006-05-31,PRSE2,Rosaceae,black cherry,Prunus serotina,2.6 - 8.0 cm,1
Hopewell Culture,HOCU2,3,2006-05-31,PRSE2,Rosaceae,black cherry,Prunus serotina,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,3,2006-05-31,SNAG,Snag,snag,Snag,< 1.0 cm,20
Hopewell Culture,HOCU2,3,2006-05-31,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Hopewell Culture,HOCU2,4,2005-06-01,ACSA3,Aceraceae,sugar maple,Acer saccharum,< 1.0 cm,1
Hopewell Culture,HOCU2,4,2005-06-01,ACSA3,Aceraceae,sugar maple,Acer saccharum,1.1 - 2.5 cm,1
Hopewell Culture,HOCU2,4,2005-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Hopewell Culture,HOCU2,4,2005-06-01,FRAM2,Oleaceae,white ash,Fraxinus americana,< 1.0 cm,6
Hopewell Culture,HOCU2,4,2005-06-01,FRAM2,Oleaceae,white ash,Fraxinus americana,1.1 - 2.5 cm,7
Hopewell Culture,HOCU2,4,2005-06-01,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,1
Hopewell Culture,HOCU2,4,2005-06-01,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,< 1.0 cm,36
Hopewell Culture,HOCU2,4,2005-06-01,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,1.1 - 2.5 cm,8
Hopewell Culture,HOCU2,4,2005-06-01,PRSE2,Rosaceae,black cherry,Prunus serotina,15.1 - 23.0 cm,2
Hopewell Culture,HOCU2,4,2006-05-31,ACSA3,Aceraceae,sugar maple,Acer saccharum,< 1.0 cm,1
Hopewell Culture,HOCU2,4,2006-05-31,FRAM2,Oleaceae,white ash,Fraxinus americana,1.1 - 2.5 cm,1
Hopewell Culture,HOCU2,4,2006-05-31,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,1
Hopewell Culture,HOCU2,4,2006-05-31,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,< 1.0 cm,46
Hopewell Culture,HOCU2,4,2006-05-31,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,1.1 - 2.5 cm,10
Hopewell Culture,HOCU2,4,2006-05-31,PRSE2,Rosaceae,black cherry,Prunus serotina,8.1 - 15.0 cm,1
Hopewell Culture,HOCU2,4,2006-05-31,PRSE2,Rosaceae,black cherry,Prunus serotina,15.1 - 23.0 cm,1
Hopewell Culture,HOCU21,1,2005-06-02,ACNE2,Aceraceae,boxelder,Acer negundo,8.1 - 15.0 cm,1
Hopewell Culture,HOCU21,1,2005-06-02,ACSA3,Aceraceae,sugar maple,Acer saccharum,> 38.0 cm,1
Hopewell Culture,HOCU21,1,2005-06-02,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,1
Hopewell Culture,HOCU21,1,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Hopewell Culture,HOCU21,1,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,3
Hopewell Culture,HOCU21,1,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Hopewell Culture,HOCU21,1,2005-06-02,OSVI,Betulaceae,hophornbeam,Ostrya virginiana,2.6 - 8.0 cm,1
Hopewell Culture,HOCU21,1,2005-06-02,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Hopewell Culture,HOCU21,1,2006-06-02,ACNE2,Aceraceae,boxelder,Acer negundo,8.1 - 15.0 cm,1
Hopewell Culture,HOCU21,1,2006-06-02,ACSA2,Aceraceae,silver maple,Acer saccharinum,23.1 - 38.0 cm,1
Hopewell Culture,HOCU21,1,2006-06-02,ACSA2,Aceraceae,silver maple,Acer saccharinum,> 38.0 cm,1
Hopewell Culture,HOCU21,1,2006-06-02,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Hopewell Culture,HOCU21,1,2006-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Hopewell Culture,HOCU21,1,2006-06-02,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Hopewell Culture,HOCU21,1,2006-06-02,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Hopewell Culture,HOCU21,1,2007-06-12,ACSA2,Aceraceae,silver maple,Acer saccharinum,> 38.0 cm,1
Hopewell Culture,HOCU21,1,2007-06-12,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,1.1 - 2.5 cm,1
Hopewell Culture,HOCU21,1,2007-06-12,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Hopewell Culture,HOCU21,1,2007-06-12,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Hopewell Culture,HOCU21,1,2007-06-12,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Hopewell Culture,HOCU21,1,2007-06-12,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,2
Hopewell Culture,HOCU21,1,2007-06-12,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Hopewell Culture,HOCU21,1,2007-06-12,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Hopewell Culture,HOCU21,1,2015-05-14,ACNE2,Aceraceae,boxelder,Acer negundo,8.1 - 15.0 cm,1
Hopewell Culture,HOCU21,1,2015-05-14,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Hopewell Culture,HOCU21,1,2015-05-14,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,2
Hopewell Culture,HOCU21,1,2019-05-15,AESCU,Hippocastanaceae,Buckeye,Aesculus,< 1.0 cm,1
Hopewell Culture,HOCU21,1,2019-05-15,AESCU,Hippocastanaceae,Buckeye,Aesculus,1.1 - 2.5 cm,3
Hopewell Culture,HOCU21,1,2019-05-15,AESCU,Hippocastanaceae,Buckeye,Aesculus,2.6 - 8.0 cm,2
Hopewell Culture,HOCU21,1,2019-05-15,AESCU,Hippocastanaceae,Buckeye,Aesculus,8.1 - 15.0 cm,2
Hopewell Culture,HOCU21,1,2019-05-15,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,1
Hopewell Culture,HOCU21,1,2019-05-15,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,2
Hopewell Culture,HOCU21,1,2019-05-15,PLATA,Platanaceae,sycamores,Platanus,> 38.0 cm,2
Hopewell Culture,HOCU21,2,2005-06-02,ACNE2,Aceraceae,boxelder,Acer negundo,1.1 - 2.5 cm,1
Hopewell Culture,HOCU21,2,2005-06-02,ACNE2,Aceraceae,boxelder,Acer negundo,2.6 - 8.0 cm,2
Hopewell Culture,HOCU21,2,2005-06-02,ACNE2,Aceraceae,boxelder,Acer negundo,8.1 - 15.0 cm,1
Hopewell Culture,HOCU21,2,2005-06-02,ACNE2,Aceraceae,boxelder,Acer negundo,15.1 - 23.0 cm,2
Hopewell Culture,HOCU21,2,2005-06-02,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,1
Hopewell Culture,HOCU21,2,2006-06-02,ACNE2,Aceraceae,boxelder,Acer negundo,2.6 - 8.0 cm,3
Hopewell Culture,HOCU21,2,2006-06-02,ACNE2,Aceraceae,boxelder,Acer negundo,8.1 - 15.0 cm,2
Hopewell Culture,HOCU21,2,2006-06-02,ACNE2,Aceraceae,boxelder,Acer negundo,15.1 - 23.0 cm,1
Hopewell Culture,HOCU21,2,2006-06-02,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,1.1 - 2.5 cm,1
Hopewell Culture,HOCU21,3,2005-06-02,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,< 1.0 cm,1
Hopewell Culture,HOCU21,3,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,3
Hopewell Culture,HOCU21,3,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Hopewell Culture,HOCU21,3,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,3
Hopewell Culture,HOCU21,3,2005-06-02,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Hopewell Culture,HOCU21,3,2006-06-02,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,1.1 - 2.5 cm,1
Hopewell Culture,HOCU21,3,2006-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,3
Hopewell Culture,HOCU21,3,2006-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Hopewell Culture,HOCU21,3,2006-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,3
Hopewell Culture,HOCU21,3,2006-06-02,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Hopewell Culture,HOCU21,4,2005-06-02,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,1
Hopewell Culture,HOCU21,4,2005-06-02,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Hopewell Culture,HOCU21,4,2005-06-02,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Hopewell Culture,HOCU21,4,2005-06-02,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,2
Hopewell Culture,HOCU21,4,2006-06-02,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,8.1 - 15.0 cm,1
Hopewell Culture,HOCU21,4,2006-06-02,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Hopewell Culture,HOCU21,4,2006-06-02,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Hopewell Culture,HOCU21,4,2006-06-02,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,1
Hopewell Culture,HOCU26,2,2006-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,2
Hopewell Culture,HOCU26,2,2006-06-01,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,1.1 - 2.5 cm,1
Hopewell Culture,HOCU26,2,2006-06-01,PLOC,Platanaceae,American sycamore,Platanus occidentalis,< 1.0 cm,1
Hopewell Culture,HOCU3,4,2005-06-02,ACSA3,Aceraceae,sugar maple,Acer saccharum,15.1 - 23.0 cm,1
Hopewell Culture,HOCU3,4,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Hopewell Culture,HOCU3,4,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,6
Hopewell Culture,HOCU3,4,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,2
Hopewell Culture,HOCU3,4,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Hopewell Culture,HOCU3,4,2005-06-02,CORNU,Cornaceae,dogwood,Cornus spp,2.6 - 8.0 cm,4
Hopewell Culture,HOCU3,4,2005-06-02,KOPA,Sapindaceae,goldenrain tree,Koelreuteria paniculata,< 1.0 cm,6
Hopewell Culture,HOCU3,4,2005-06-02,KOPA,Sapindaceae,goldenrain tree,Koelreuteria paniculata,2.6 - 8.0 cm,3
Hopewell Culture,HOCU3,4,2005-06-02,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,< 1.0 cm,2
Hopewell Culture,HOCU3,4,2005-06-02,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,1.1 - 2.5 cm,17
Hopewell Culture,HOCU3,4,2005-06-02,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,2.6 - 8.0 cm,4
Hopewell Culture,HOCU3,4,2005-06-02,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,5
Hopewell Culture,HOCU3,4,2005-06-02,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Hopewell Culture,HOCU3,4,2005-06-02,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Hopewell Culture,HOCU3,4,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,5
Hopewell Culture,HOCU3,4,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Hopewell Culture,HOCU3,4,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,2
Hopewell Culture,HOCU3,4,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Hopewell Culture,HOCU3,4,2006-05-31,CRATA,Rosaceae,hawthorn,Crataegus spp,2.6 - 8.0 cm,1
Hopewell Culture,HOCU3,4,2006-05-31,KOPA,Sapindaceae,goldenrain tree,Koelreuteria paniculata,< 1.0 cm,8
Hopewell Culture,HOCU3,4,2006-05-31,KOPA,Sapindaceae,goldenrain tree,Koelreuteria paniculata,1.1 - 2.5 cm,5
Hopewell Culture,HOCU3,4,2006-05-31,KOPA,Sapindaceae,goldenrain tree,Koelreuteria paniculata,2.6 - 8.0 cm,6
Hopewell Culture,HOCU3,4,2006-05-31,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,< 1.0 cm,37
Hopewell Culture,HOCU3,4,2006-05-31,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,1.1 - 2.5 cm,27
Hopewell Culture,HOCU4,1,2005-06-02,ACNE2,Aceraceae,boxelder,Acer negundo,< 1.0 cm,1
Hopewell Culture,HOCU4,1,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Hopewell Culture,HOCU4,1,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Hopewell Culture,HOCU4,1,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Hopewell Culture,HOCU4,1,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Hopewell Culture,HOCU4,1,2005-06-02,FRAM2,Oleaceae,white ash,Fraxinus americana,2.6 - 8.0 cm,3
Hopewell Culture,HOCU4,1,2005-06-02,JUNI,Juglandaceae,black walnut,Juglans nigra,2.6 - 8.0 cm,1
Hopewell Culture,HOCU4,1,2005-06-02,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,< 1.0 cm,1
Hopewell Culture,HOCU4,1,2005-06-02,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,1.1 - 2.5 cm,2
Hopewell Culture,HOCU4,1,2005-06-02,PRSE2,Rosaceae,black cherry,Prunus serotina,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2005-06-02,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Hopewell Culture,HOCU4,1,2005-06-02,SNAG,Snag,snag,Snag,> 38.0 cm,1
Hopewell Culture,HOCU4,1,2005-06-02,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Hopewell Culture,HOCU4,1,2006-05-31,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Hopewell Culture,HOCU4,1,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,2
Hopewell Culture,HOCU4,1,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,3
Hopewell Culture,HOCU4,1,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Hopewell Culture,HOCU4,1,2006-05-31,LONIC,Caprifoliaceae,honeysuckle,Lonicera spp,1.1 - 2.5 cm,7
Hopewell Culture,HOCU4,1,2006-05-31,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,2
Hopewell Culture,HOCU4,1,2006-05-31,SNAG,Snag,snag,Snag,> 38.0 cm,2
Hopewell Culture,HOCU4,1,2007-06-12,ACNE2,Aceraceae,boxelder,Acer negundo,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2007-06-12,ACSA2,Aceraceae,silver maple,Acer saccharinum,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2007-06-12,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,1.1 - 2.5 cm,1
Hopewell Culture,HOCU4,1,2007-06-12,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Hopewell Culture,HOCU4,1,2007-06-12,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,3
Hopewell Culture,HOCU4,1,2007-06-12,FRAM2,Oleaceae,white ash,Fraxinus americana,1.1 - 2.5 cm,1
Hopewell Culture,HOCU4,1,2007-06-12,FRAM2,Oleaceae,white ash,Fraxinus americana,2.6 - 8.0 cm,2
Hopewell Culture,HOCU4,1,2007-06-12,FRAM2,Oleaceae,white ash,Fraxinus americana,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2007-06-12,LIVU,Oleaceae,European privet,Ligustrum vulgare,< 1.0 cm,1
Hopewell Culture,HOCU4,1,2007-06-12,LIVU,Oleaceae,European privet,Ligustrum vulgare,1.1 - 2.5 cm,1
Hopewell Culture,HOCU4,1,2007-06-12,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,2
Hopewell Culture,HOCU4,1,2007-06-12,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,3
Hopewell Culture,HOCU4,1,2011-05-22,ACNE2,Aceraceae,boxelder,Acer negundo,< 1.0 cm,2
Hopewell Culture,HOCU4,1,2011-05-22,ACNE2,Aceraceae,boxelder,Acer negundo,1.1 - 2.5 cm,2
Hopewell Culture,HOCU4,1,2011-05-22,ACRU,Aceraceae,red maple,Acer rubrum,1.1 - 2.5 cm,1
Hopewell Culture,HOCU4,1,2011-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Hopewell Culture,HOCU4,1,2011-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2011-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Hopewell Culture,HOCU4,1,2011-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Hopewell Culture,HOCU4,1,2011-05-22,FRAM2,Oleaceae,white ash,Fraxinus americana,1.1 - 2.5 cm,2
Hopewell Culture,HOCU4,1,2011-05-22,FRAM2,Oleaceae,white ash,Fraxinus americana,2.6 - 8.0 cm,1
Hopewell Culture,HOCU4,1,2011-05-22,JUNI,Juglandaceae,black walnut,Juglans nigra,1.1 - 2.5 cm,1
