verbatimMeasurementTime,five_cmDepthMoisture,five_cmDepthTempC,ten_cmDepthMoisture,twenty_cmDepthMoisture,twenty_cmDepthTempC,forty_cmDepthMoisture,RainGage_mm,eventDate,eventTime,dwcType,dwcBasisOfRecord
7/19/2007 15:00,0.121030003,22.39999962,0.134959996,0.116682,19.39999962,0.151951998,0,2007-07-19,15:00-05:00,event,MachineObservation
7/19/2007 18:00,0.121030003,22.89999962,0.1358096,0.135160998,19.299999239999998,0.151951998,0,2007-07-19,18:00-05:00,event,MachineObservation
7/19/2007 21:00,0.118855998,21.89999962,0.1358096,0.117769003,19.60000038,0.151102394,0,2007-07-19,21:00-05:00,event,MachineObservation
7/20/2007 0:00,0.115594998,20.299999239999998,0.1358096,0.210163996,19.700000760000002,0.150252804,0,2007-07-20,00:00-05:00,event,MachineObservation
7/20/2007 3:00,0.112333998,18.700000760000002,0.134959996,0.109072998,19.39999962,0.150252804,0,2007-07-20,03:00-05:00,event,MachineObservation
7/20/2007 6:00,0.110160001,17.39999962,0.134959996,0.263426989,18.89999962,0.150252804,0,2007-07-20,06:00-05:00,event,MachineObservation
7/20/2007 9:00,0.109072998,16.5,0.134110406,0.249295995,18.39999962,0.150252804,0,2007-07-20,09:00-05:00,event,MachineObservation
7/20/2007 12:00,0.110160001,18,0.133260801,0.290601999,18,0.150252804,0,2007-07-20,12:00-05:00,event,MachineObservation
7/20/2007 15:00,0.113421001,21.799999239999998,0.133260801,0.166684002,18,0.1494032,0,2007-07-20,15:00-05:00,event,MachineObservation
7/20/2007 18:00,0.115594998,22.89999962,0.133260801,0.107986003,18.39999962,0.1494032,0,2007-07-20,18:00-05:00,event,MachineObservation
7/20/2007 21:00,0.113421001,21.5,0.1358096,0.109072998,18.799999239999998,0.1494032,0,2007-07-20,21:00-05:00,event,MachineObservation
7/21/2007 0:00,0.110160001,19.799999239999998,0.1358096,0.130813003,18.89999962,0.1494032,0,2007-07-21,00:00-05:00,event,MachineObservation
7/21/2007 3:00,0.106899001,18.5,0.134959996,0.115594998,18.700000760000002,0.1494032,0,2007-07-21,03:00-05:00,event,MachineObservation
7/21/2007 6:00,0.105811998,17.799999239999998,0.134110406,0.119943,18.39999962,0.1494032,0,2007-07-21,06:00-05:00,event,MachineObservation
7/21/2007 9:00,0.105811998,17.5,0.134110406,0.279731989,18.10000038,0.1494032,0,2007-07-21,09:00-05:00,event,MachineObservation
7/21/2007 12:00,0.105811998,18.39999962,0.134959996,0.375387996,17.89999962,0.1494032,0,2007-07-21,12:00-05:00,event,MachineObservation
7/21/2007 15:00,0.107986003,20.5,0.134110406,0.354734987,17.89999962,0.1494032,0,2007-07-21,15:00-05:00,event,MachineObservation
7/21/2007 18:00,0.111247003,22.39999962,0.1358096,0.317777008,18.200000760000002,0.1494032,0,2007-07-21,18:00-05:00,event,MachineObservation
7/21/2007 21:00,0.110160001,22.10000038,0.136659205,0.177553996,18.60000038,0.1494032,0,2007-07-21,21:00-05:00,event,MachineObservation
7/22/2007 0:00,0.107986003,21.10000038,0.136659205,0.111247003,18.799999239999998,0.1494032,0,2007-07-22,00:00-05:00,event,MachineObservation
7/22/2007 3:00,0.105811998,20.299999239999998,0.136659205,0.107986003,18.799999239999998,0.1494032,0,2007-07-22,03:00-05:00,event,MachineObservation
7/22/2007 6:00,0.104725003,19.700000760000002,0.136659205,0.248209,18.700000760000002,0.1494032,0,2007-07-22,06:00-05:00,event,MachineObservation
7/22/2007 9:00,0.103638001,19.299999239999998,0.136659205,0.384083986,18.5,0.1494032,0,2007-07-22,09:00-05:00,event,MachineObservation
7/22/2007 12:00,0.103638001,19.799999239999998,0.136659205,0.385170996,18.39999962,0.1494032,0,2007-07-22,12:00-05:00,event,MachineObservation
7/22/2007 15:00,0.107986003,22.299999239999998,0.136659205,0.174292997,18.5,0.1494032,0,2007-07-22,15:00-05:00,event,MachineObservation
7/22/2007 18:00,0.110160001,23.89999962,0.136659205,0.107986003,18.799999239999998,0.1494032,0,2007-07-22,18:00-05:00,event,MachineObservation
7/22/2007 21:00,0.109072998,23.700000760000002,0.136659205,0.109072998,19.299999239999998,0.1494032,0,2007-07-22,21:00-05:00,event,MachineObservation
7/23/2007 0:00,0.106899001,22.700000760000002,0.137508795,0.110160001,19.5,0.1494032,0,2007-07-23,00:00-05:00,event,MachineObservation
7/23/2007 3:00,0.105811998,21.799999239999998,0.136659205,0.110160001,19.60000038,0.1494032,0,2007-07-23,03:00-05:00,event,MachineObservation
7/23/2007 6:00,0.103638001,21.299999239999998,0.136659205,0.110160001,19.5,0.1494032,0,2007-07-23,06:00-05:00,event,MachineObservation
7/23/2007 9:00,0.103638001,20.799999239999998,0.136659205,0.110160001,19.39999962,0.1494032,0,2007-07-23,09:00-05:00,event,MachineObservation
7/23/2007 12:00,0.105811998,22.299999239999998,0.136659205,0.110160001,19.299999239999998,0.1494032,0,2007-07-23,12:00-05:00,event,MachineObservation
7/23/2007 15:00,0.110160001,25.5,0.137508795,0.110160001,19.5,0.1494032,0,2007-07-23,15:00-05:00,event,MachineObservation
7/23/2007 18:00,0.111247003,26.39999962,0.138358399,0.176467001,20.10000038,0.1494032,0,2007-07-23,18:00-05:00,event,MachineObservation
7/23/2007 21:00,0.107986003,25.10000038,0.139208004,0.254730999,20.60000038,0.1494032,0,2007-07-23,21:00-05:00,event,MachineObservation
7/24/2007 0:00,0.105811998,23.700000760000002,0.139208004,0.113421001,20.799999239999998,0.150252804,0,2007-07-24,00:00-05:00,event,MachineObservation
7/24/2007 3:00,0.103638001,22.5,0.138358399,0.263426989,20.700000760000002,0.150252804,0,2007-07-24,03:00-05:00,event,MachineObservation
7/24/2007 6:00,0.101464003,21.799999239999998,0.138358399,0.339516997,20.5,0.150252804,0,2007-07-24,06:00-05:00,event,MachineObservation
7/24/2007 9:00,0.100377001,21.39999962,0.137508795,0.241687,20.200000760000002,0.150252804,0,2007-07-24,09:00-05:00,event,MachineObservation
7/24/2007 12:00,0.102550998,22.60000038,0.137508795,0.246034995,20.10000038,0.150252804,0,2007-07-24,12:00-05:00,event,MachineObservation
7/24/2007 15:00,0.105811998,24.89999962,0.138358399,0.299297988,20.200000760000002,0.151102394,0,2007-07-24,15:00-05:00,event,MachineObservation
7/24/2007 18:00,0.106899001,26,0.139208004,0.328646988,20.5,0.151102394,0,2007-07-24,18:00-05:00,event,MachineObservation
7/24/2007 21:00,0.104725003,25.200000760000002,0.139208004,0.382997006,20.89999962,0.151102394,0,2007-07-24,21:00-05:00,event,MachineObservation
7/25/2007 0:00,0.102550998,23.89999962,0.139208004,0.382997006,21,0.151102394,0,2007-07-25,00:00-05:00,event,MachineObservation
7/25/2007 3:00,0.100377001,22.799999239999998,0.139208004,0.225382,20.799999239999998,0.151102394,0,2007-07-25,03:00-05:00,event,MachineObservation
7/25/2007 6:00,0.099289998,22.200000760000002,0.138358399,0.182989001,20.60000038,0.151102394,0,2007-07-25,06:00-05:00,event,MachineObservation
7/25/2007 9:00,0.098203003,21.799999239999998,0.138358399,0.205816001,20.39999962,0.151102394,0,2007-07-25,09:00-05:00,event,MachineObservation
7/25/2007 12:00,0.099289998,23.10000038,0.137508795,0.314516008,20.299999239999998,0.151102394,0,2007-07-25,12:00-05:00,event,MachineObservation
7/25/2007 15:00,0.103638001,26.200000760000002,0.137508795,0.230817005,20.39999962,0.151102394,0,2007-07-25,15:00-05:00,event,MachineObservation
7/25/2007 18:00,0.103638001,27,0.138358399,0.201468006,20.799999239999998,0.151102394,0,2007-07-25,18:00-05:00,event,MachineObservation
7/25/2007 21:00,0.101464003,25.799999239999998,0.138358399,0.252557009,21.200000760000002,0.151102394,0,2007-07-25,21:00-05:00,event,MachineObservation
7/26/2007 0:00,0.099289998,24.39999962,0.138358399,0.203641996,21.299999239999998,0.151102394,0,2007-07-26,00:00-05:00,event,MachineObservation
7/26/2007 3:00,0.097116001,23.200000760000002,0.137508795,0.321038008,21.200000760000002,0.151102394,0,2007-07-26,03:00-05:00,event,MachineObservation
7/26/2007 6:00,0.094942003,22.299999239999998,0.136659205,0.379736006,21,0.151102394,0,2007-07-26,06:00-05:00,event,MachineObservation
7/26/2007 9:00,0.093855001,21.799999239999998,0.136659205,0.368865997,20.700000760000002,0.151102394,0,2007-07-26,09:00-05:00,event,MachineObservation
7/26/2007 12:00,0.094942003,23,0.136659205,0.225382,20.5,0.151102394,0,2007-07-26,12:00-05:00,event,MachineObservation
7/26/2007 15:00,0.099289998,25.700000760000002,0.136659205,0.371039987,20.60000038,0.150252804,0,2007-07-26,15:00-05:00,event,MachineObservation
7/26/2007 18:00,0.099289998,26.39999962,0.137508795,0.385170996,20.89999962,0.150252804,0,2007-07-26,18:00-05:00,event,MachineObservation
7/26/2007 21:00,0.098203003,25.299999239999998,0.137508795,0.341690987,21.10000038,0.150252804,0,2007-07-26,21:00-05:00,event,MachineObservation
7/27/2007 0:00,0.094942003,23.799999239999998,0.137508795,0.139509007,21.10000038,0.150252804,0,2007-07-27,00:00-05:00,event,MachineObservation
7/27/2007 3:00,0.092767999,22.700000760000002,0.136659205,0.119943,20.89999962,0.151102394,0,2007-07-27,03:00-05:00,event,MachineObservation
7/27/2007 6:00,0.090594001,21.799999239999998,0.136659205,0.114508003,20.700000760000002,0.151102394,0,2007-07-27,06:00-05:00,event,MachineObservation
7/27/2007 9:00,0.088420004,20.700000760000002,0.1358096,0.169945002,20.39999962,0.151102394,0,2007-07-27,09:00-05:00,event,MachineObservation
7/27/2007 12:00,0.089506999,21.60000038,0.134959996,0.349299997,20.10000038,0.151102394,0,2007-07-27,12:00-05:00,event,MachineObservation
7/27/2007 15:00,0.092767999,24.10000038,0.134959996,0.365604997,20.200000760000002,0.151102394,0,2007-07-27,15:00-05:00,event,MachineObservation
7/27/2007 18:00,0.092767999,24.5,0.1358096,0.364517987,20.5,0.150252804,0,2007-07-27,18:00-05:00,event,MachineObservation
7/27/2007 21:00,0.090594001,23.200000760000002,0.1358096,0.291689008,20.89999962,0.150252804,0,2007-07-27,21:00-05:00,event,MachineObservation
7/28/2007 0:00,0.087333001,21.700000760000002,0.1358096,0.152553007,20.89999962,0.150252804,0,2007-07-28,00:00-05:00,event,MachineObservation
7/28/2007 3:00,0.085158996,20.5,0.134959996,0.143857002,20.60000038,0.150252804,0,2007-07-28,03:00-05:00,event,MachineObservation
7/28/2007 6:00,0.084072001,19.60000038,0.134110406,0.128638998,20.200000760000002,0.150252804,0,2007-07-28,06:00-05:00,event,MachineObservation
7/28/2007 9:00,0.082984999,19.200000760000002,0.133260801,0.252557009,19.799999239999998,0.150252804,0,2007-07-28,09:00-05:00,event,MachineObservation
7/28/2007 12:00,0.085158996,20.700000760000002,0.132411197,0.382997006,19.5,0.150252804,0,2007-07-28,12:00-05:00,event,MachineObservation
7/28/2007 15:00,0.089506999,23.60000038,0.133260801,0.381909996,19.60000038,0.150252804,0,2007-07-28,15:00-05:00,event,MachineObservation
7/28/2007 18:00,0.090594001,24.89999962,0.133260801,0.380822986,19.89999962,0.1494032,0,2007-07-28,18:00-05:00,event,MachineObservation
7/28/2007 21:00,0.089506999,23.89999962,0.133260801,0.346038997,20.299999239999998,0.1494032,0,2007-07-28,21:00-05:00,event,MachineObservation
7/29/2007 0:00,0.085158996,22,0.133260801,0.257991999,20.299999239999998,0.1494032,0,2007-07-29,00:00-05:00,event,MachineObservation
7/29/2007 3:00,0.082984999,20.200000760000002,0.133260801,0.340604007,20,0.1494032,0,2007-07-29,03:00-05:00,event,MachineObservation
7/29/2007 6:00,0.080811001,19,0.132411197,0.373214006,19.700000760000002,0.1494032,0,2007-07-29,06:00-05:00,event,MachineObservation
7/29/2007 9:00,0.080811001,18.39999962,0.131561607,0.381909996,19.299999239999998,0.1494032,0,2007-07-29,09:00-05:00,event,MachineObservation
7/29/2007 12:00,0.081897996,20.200000760000002,0.130712003,0.380822986,19,0.1494032,0,2007-07-29,12:00-05:00,event,MachineObservation
7/29/2007 15:00,0.087333001,23.89999962,0.130712003,0.380822986,19.10000038,0.1494032,0,2007-07-29,15:00-05:00,event,MachineObservation
7/29/2007 18:00,0.088420004,25.10000038,0.131561607,0.380822986,19.60000038,0.148553595,0,2007-07-29,18:00-05:00,event,MachineObservation
7/29/2007 21:00,0.086245999,23.700000760000002,0.132411197,0.381909996,20.10000038,0.148553595,0,2007-07-29,21:00-05:00,event,MachineObservation
7/30/2007 0:00,0.082984999,21.799999239999998,0.132411197,0.315602988,20.299999239999998,0.148553595,0,2007-07-30,00:00-05:00,event,MachineObservation
7/30/2007 3:00,0.079723999,20.10000038,0.130712003,0.285167009,20,0.148553595,0,2007-07-30,03:00-05:00,event,MachineObservation
7/30/2007 6:00,0.078636996,19.299999239999998,0.129862398,0.107986003,19.700000760000002,0.148553595,0,2007-07-30,06:00-05:00,event,MachineObservation
7/30/2007 9:00,0.078636996,19,0.129862398,0.107986003,19.39999962,0.148553595,0,2007-07-30,09:00-05:00,event,MachineObservation
7/30/2007 12:00,0.079723999,20.799999239999998,0.129862398,0.129725993,19.200000760000002,0.148553595,0,2007-07-30,12:00-05:00,event,MachineObservation
7/30/2007 15:00,0.085158996,24.299999239999998,0.130712003,0.284079999,19.299999239999998,0.148553595,0,2007-07-30,15:00-05:00,event,MachineObservation
7/30/2007 18:00,0.087333001,25.39999962,0.130712003,0.301472008,19.799999239999998,0.148553595,0,2007-07-30,18:00-05:00,event,MachineObservation
7/30/2007 21:00,0.084072001,24.200000760000002,0.131561607,0.306906998,20.200000760000002,0.148553595,0,2007-07-30,21:00-05:00,event,MachineObservation
7/31/2007 0:00,0.081897996,22.799999239999998,0.130712003,0.132986993,20.39999962,0.148553595,0,2007-07-31,00:00-05:00,event,MachineObservation
7/31/2007 3:00,0.079723999,21.700000760000002,0.130712003,0.110160001,20.299999239999998,0.148553595,0,2007-07-31,03:00-05:00,event,MachineObservation
7/31/2007 6:00,0.078636996,20.89999962,0.130712003,0.107986003,20,0.148553595,0,2007-07-31,06:00-05:00,event,MachineObservation
7/31/2007 9:00,0.077550001,20.299999239999998,0.129862398,0.107986003,19.799999239999998,0.148553595,0,2007-07-31,09:00-05:00,event,MachineObservation
7/31/2007 12:00,0.079723999,21.60000038,0.129862398,0.106899001,19.60000038,0.148553595,0,2007-07-31,12:00-05:00,event,MachineObservation
7/31/2007 15:00,0.084072001,25,0.130712003,0.222121,19.700000760000002,0.148553595,0,2007-07-31,15:00-05:00,event,MachineObservation
7/31/2007 18:00,0.085158996,25.799999239999998,0.131561607,0.373214006,20.10000038,0.147704005,0,2007-07-31,18:00-05:00,event,MachineObservation
7/31/2007 21:00,0.082984999,24.60000038,0.132411197,0.379736006,20.5,0.147704005,0,2007-07-31,21:00-05:00,event,MachineObservation
8/1/2007 0:00,0.080811001,23.10000038,0.132411197,0.380822986,20.60000038,0.148553595,0,2007-08-01,00:00-05:00,event,MachineObservation
8/1/2007 3:00,0.078636996,21.89999962,0.131561607,0.379736006,20.39999962,0.148553595,0,2007-08-01,03:00-05:00,event,MachineObservation
8/1/2007 6:00,0.077550001,21.10000038,0.131561607,0.379736006,20.200000760000002,0.148553595,0,2007-08-01,06:00-05:00,event,MachineObservation
8/1/2007 9:00,0.076462999,20.60000038,0.130712003,0.379736006,20,0.148553595,0,2007-08-01,09:00-05:00,event,MachineObservation
8/1/2007 12:00,0.077550001,21.799999239999998,0.130712003,0.379736006,19.799999239999998,0.147704005,0,2007-08-01,12:00-05:00,event,MachineObservation
8/1/2007 15:00,0.081897996,24.5,0.131561607,0.378648996,19.89999962,0.147704005,0,2007-08-01,15:00-05:00,event,MachineObservation
8/1/2007 18:00,0.084072001,26.200000760000002,0.132411197,0.367778987,20.299999239999998,0.147704005,0,2007-08-01,18:00-05:00,event,MachineObservation
8/1/2007 21:00,0.138421997,24.799999239999998,0.131561607,0.237339005,20.799999239999998,0.147704005,15,2007-08-01,21:00-05:00,event,MachineObservation
8/2/2007 0:00,0.199294001,22.700000760000002,0.130712003,0.150379002,20.89999962,0.147704005,0,2007-08-02,00:00-05:00,event,MachineObservation
8/2/2007 3:00,0.199294001,21.39999962,0.130712003,0.193858996,20.60000038,0.147704005,0,2007-08-02,03:00-05:00,event,MachineObservation
8/2/2007 6:00,0.197119996,20.299999239999998,0.129862398,0.280818999,20.299999239999998,0.146854401,0,2007-08-02,06:00-05:00,event,MachineObservation
8/2/2007 9:00,0.192772001,19,0.129862398,0.147118002,19.799999239999998,0.146854401,0,2007-08-02,09:00-05:00,event,MachineObservation
8/2/2007 12:00,0.193858996,20,0.130712003,0.141682997,19.5,0.146004796,0,2007-08-02,12:00-05:00,event,MachineObservation
8/2/2007 15:00,0.196033001,22.799999239999998,0.131561607,0.134074003,19.5,0.146004796,0,2007-08-02,15:00-05:00,event,MachineObservation
8/2/2007 18:00,0.194946006,24,0.133260801,0.157987997,19.89999962,0.146004796,0,2007-08-02,18:00-05:00,event,MachineObservation
8/2/2007 21:00,0.190597996,23.299999239999998,0.134110406,0.187336996,20.39999962,0.146004796,0,2007-08-02,21:00-05:00,event,MachineObservation
8/3/2007 0:00,0.186250001,21.60000038,0.134110406,0.213424996,20.5,0.146004796,0,2007-08-03,00:00-05:00,event,MachineObservation
8/3/2007 3:00,0.181902006,20.10000038,0.133260801,0.162336007,20.200000760000002,0.146004796,0,2007-08-03,03:00-05:00,event,MachineObservation
8/3/2007 6:00,0.178641006,18.89999962,0.132411197,0.206902996,19.799999239999998,0.146004796,0,2007-08-03,06:00-05:00,event,MachineObservation
8/3/2007 9:00,0.176467001,18.200000760000002,0.132411197,0.147118002,19.39999962,0.146004796,0,2007-08-03,09:00-05:00,event,MachineObservation
8/3/2007 12:00,0.179728001,19.39999962,0.131561607,0.144943997,19,0.146004796,0,2007-08-03,12:00-05:00,event,MachineObservation
8/3/2007 15:00,0.178641006,21.39999962,0.131561607,0.144943997,19,0.146004796,0,2007-08-03,15:00-05:00,event,MachineObservation
8/3/2007 18:00,0.176467001,21.700000760000002,0.132411197,0.149292007,19.200000760000002,0.146004796,0,2007-08-03,18:00-05:00,event,MachineObservation
8/3/2007 21:00,0.175380006,21.200000760000002,0.132411197,0.148204997,19.299999239999998,0.145155206,0,2007-08-03,21:00-05:00,event,MachineObservation
8/4/2007 0:00,0.180814996,20.39999962,0.131561607,0.154726997,19.299999239999998,0.145155206,6,2007-08-04,00:00-05:00,event,MachineObservation
8/4/2007 3:00,0.300384998,19.5,0.133260801,0.156901002,19.10000038,0.146004796,8,2007-08-04,03:00-05:00,event,MachineObservation
8/4/2007 6:00,0.350387007,18,0.177440003,0.312341988,18.89999962,0.147704005,18,2007-08-04,06:00-05:00,event,MachineObservation
8/4/2007 9:00,0.328646988,17.200000760000002,0.278542399,0.382997006,18.5,0.162996799,0,2007-08-04,09:00-05:00,event,MachineObservation
8/4/2007 12:00,0.306906998,17.700000760000002,0.281940788,0.369953007,18.200000760000002,0.1714928,0,2007-08-04,12:00-05:00,event,MachineObservation
8/4/2007 15:00,0.301472008,18.700000760000002,0.281091213,0.357995987,18.10000038,0.174891204,0,2007-08-04,15:00-05:00,event,MachineObservation
8/4/2007 18:00,0.298211008,20,0.278542399,0.356909007,18.200000760000002,0.176590398,0,2007-08-04,18:00-05:00,event,MachineObservation
8/4/2007 21:00,0.294950008,20.200000760000002,0.27684319,0.351473987,18.39999962,0.177440003,0,2007-08-04,21:00-05:00,event,MachineObservation
8/5/2007 0:00,0.291689008,19.799999239999998,0.274294406,0.355821997,18.5,0.179139197,0,2007-08-05,00:00-05:00,event,MachineObservation
8/5/2007 3:00,0.288428009,19.5,0.272595197,0.339516997,18.60000038,0.179988801,0,2007-08-05,03:00-05:00,event,MachineObservation
8/5/2007 6:00,0.286253989,19.200000760000002,0.270895988,0.348212987,18.60000038,0.179988801,0,2007-08-05,06:00-05:00,event,MachineObservation
8/5/2007 9:00,0.284079999,19.10000038,0.269196808,0.347126007,18.5,0.180838406,0,2007-08-05,09:00-05:00,event,MachineObservation
8/5/2007 12:00,0.284079999,19.299999239999998,0.269196808,0.344951987,18.5,0.181687996,0,2007-08-05,12:00-05:00,event,MachineObservation
8/5/2007 15:00,0.284079999,20.299999239999998,0.267497599,0.342777997,18.5,0.181687996,0,2007-08-05,15:00-05:00,event,MachineObservation
8/5/2007 18:00,0.284079999,21.700000760000002,0.26579839,0.342777997,18.799999239999998,0.181687996,0,2007-08-05,18:00-05:00,event,MachineObservation
8/5/2007 21:00,0.281906009,21.60000038,0.266647995,0.342777997,19.200000760000002,0.1825376,0,2007-08-05,21:00-05:00,event,MachineObservation
8/6/2007 0:00,0.279731989,20.799999239999998,0.26579839,0.342777997,19.39999962,0.1825376,0,2007-08-06,00:00-05:00,event,MachineObservation
8/6/2007 3:00,0.277557999,20.10000038,0.264948785,0.341690987,19.39999962,0.1825376,0,2007-08-06,03:00-05:00,event,MachineObservation
8/6/2007 6:00,0.274296999,19.5,0.264099211,0.341690987,19.299999239999998,0.183387205,0,2007-08-06,06:00-05:00,event,MachineObservation
8/6/2007 9:00,0.273209989,19.299999239999998,0.263249606,0.339516997,19.10000038,0.183387205,0,2007-08-06,09:00-05:00,event,MachineObservation
8/6/2007 12:00,0.274296999,20,0.262400001,0.337343007,19,0.183387205,0,2007-08-06,12:00-05:00,event,MachineObservation
8/6/2007 15:00,0.275384009,21.200000760000002,0.261550397,0.336255997,19,0.183387205,0,2007-08-06,15:00-05:00,event,MachineObservation
8/6/2007 18:00,0.274296999,21.799999239999998,0.259851187,0.336255997,19.200000760000002,0.183387205,0,2007-08-06,18:00-05:00,event,MachineObservation
8/6/2007 21:00,0.273209989,21.799999239999998,0.259851187,0.441695005,19.39999962,0.184236795,0,2007-08-06,21:00-05:00,event,MachineObservation
8/7/2007 0:00,0.271035999,21.200000760000002,0.259001613,0.479739994,19.60000038,0.184236795,0,2007-08-07,00:00-05:00,event,MachineObservation
8/7/2007 3:00,0.269948989,20.89999962,0.259001613,0.491697013,19.60000038,0.184236795,0,2007-08-07,03:00-05:00,event,MachineObservation
8/7/2007 6:00,0.268862009,20.5,0.258152008,0.553655982,19.60000038,0.184236795,0,2007-08-07,06:00-05:00,event,MachineObservation
8/7/2007 9:00,0.268862009,20.5,0.258152008,0.543873012,19.5,0.184236795,0,2007-08-07,09:00-05:00,event,MachineObservation
8/7/2007 12:00,0.268862009,21.200000760000002,0.257302403,0.405824006,19.5,0.184236795,0,2007-08-07,12:00-05:00,event,MachineObservation
8/7/2007 15:00,0.268862009,22.700000760000002,0.257302403,0.369953007,19.60000038,0.184236795,0,2007-08-07,15:00-05:00,event,MachineObservation
8/7/2007 18:00,0.267774999,23.700000760000002,0.256452799,0.360170007,20,0.184236795,0,2007-08-07,18:00-05:00,event,MachineObservation
8/7/2007 21:00,0.264513999,22.799999239999998,0.255603194,0.402563006,20.5,0.184236795,0,2007-08-07,21:00-05:00,event,MachineObservation
8/8/2007 0:00,0.261252999,21.5,0.25475359,0.486261994,20.700000760000002,0.184236795,0,2007-08-08,00:00-05:00,event,MachineObservation
8/8/2007 3:00,0.259079009,20.39999962,0.253904015,0.464522004,20.5,0.184236795,0,2007-08-08,03:00-05:00,event,MachineObservation
8/8/2007 6:00,0.256904989,19.5,0.252204806,0.504741013,20.200000760000002,0.184236795,0,2007-08-08,06:00-05:00,event,MachineObservation
8/8/2007 9:00,0.255818009,19,0.250505596,0.562352002,19.799999239999998,0.184236795,0,2007-08-08,09:00-05:00,event,MachineObservation
8/8/2007 12:00,0.255818009,19.60000038,0.250505596,0.560177982,19.5,0.184236795,0,2007-08-08,12:00-05:00,event,MachineObservation
8/8/2007 15:00,0.255818009,20.299999239999998,0.249656007,0.561264992,19.299999239999998,0.184236795,0,2007-08-08,15:00-05:00,event,MachineObservation
8/8/2007 18:00,0.256904989,21.200000760000002,0.249656007,0.523220003,19.39999962,0.183387205,0,2007-08-08,18:00-05:00,event,MachineObservation
8/8/2007 21:00,0.255818009,21.60000038,0.249656007,0.390605986,19.5,0.183387205,0,2007-08-08,21:00-05:00,event,MachineObservation
8/9/2007 0:00,0.25364399,20.89999962,0.248806402,0.456912994,19.700000760000002,0.183387205,1,2007-08-09,00:00-05:00,event,MachineObservation
8/9/2007 3:00,0.25147,20.200000760000002,0.247107193,0.418868005,19.60000038,0.1825376,0,2007-08-09,03:00-05:00,event,MachineObservation
8/9/2007 6:00,0.25038299,19.89999962,0.246257603,0.328646988,19.5,0.183387205,0,2007-08-09,06:00-05:00,event,MachineObservation
8/9/2007 9:00,0.25038299,19.89999962,0.245407999,0.379736006,19.39999962,0.183387205,0,2007-08-09,09:00-05:00,event,MachineObservation
8/9/2007 12:00,0.252557009,20.89999962,0.247107193,0.386258006,19.39999962,0.1825376,0,2007-08-09,12:00-05:00,event,MachineObservation
8/9/2007 15:00,0.255818009,23.299999239999998,0.247107193,0.427563995,19.5,0.1825376,0,2007-08-09,15:00-05:00,event,MachineObservation
8/9/2007 18:00,0.255818009,24,0.246257603,0.554742992,20,0.1825376,0,2007-08-09,18:00-05:00,event,MachineObservation
8/9/2007 21:00,0.252557009,23.299999239999998,0.247107193,0.550395012,20.60000038,0.1825376,0,2007-08-09,21:00-05:00,event,MachineObservation
8/10/2007 0:00,0.249295995,22,0.247107193,0.554742992,20.799999239999998,0.1825376,0,2007-08-10,00:00-05:00,event,MachineObservation
8/10/2007 3:00,0.248209,21.299999239999998,0.245407999,0.554742992,20.700000760000002,0.1825376,0,2007-08-10,03:00-05:00,event,MachineObservation
8/10/2007 6:00,0.246034995,20.5,0.244558394,0.530829012,20.5,0.183387205,0,2007-08-10,06:00-05:00,event,MachineObservation
8/10/2007 9:00,0.244948,20,0.243708804,0.326472998,20.200000760000002,0.1825376,0,2007-08-10,09:00-05:00,event,MachineObservation
8/10/2007 12:00,0.246034995,20.5,0.237761602,0.352560997,20,0.1825376,0,2007-08-10,12:00-05:00,event,MachineObservation
8/10/2007 15:00,0.246034995,21.89999962,0.2428592,0.301472008,19.89999962,0.1825376,0,2007-08-10,15:00-05:00,event,MachineObservation
8/10/2007 18:00,0.244948,22.299999239999998,0.242009595,0.352560997,20,0.1825376,0,2007-08-10,18:00-05:00,event,MachineObservation
8/10/2007 21:00,0.243861005,22.200000760000002,0.242009595,0.423215985,20.10000038,0.181687996,0,2007-08-10,21:00-05:00,event,MachineObservation
8/11/2007 0:00,0.242773995,21.60000038,0.242009595,0.546046972,20.200000760000002,0.181687996,0,2007-08-11,00:00-05:00,event,MachineObservation
8/11/2007 3:00,0.241687,21.39999962,0.242009595,0.546046972,20.200000760000002,0.181687996,0,2007-08-11,03:00-05:00,event,MachineObservation
8/11/2007 6:00,0.240600005,21.200000760000002,0.241160005,0.539524972,20.200000760000002,0.181687996,0,2007-08-11,06:00-05:00,event,MachineObservation
8/11/2007 9:00,0.239512995,20.60000038,0.241160005,0.506914973,20.10000038,0.181687996,0,2007-08-11,09:00-05:00,event,MachineObservation
8/11/2007 12:00,0.240600005,21.60000038,0.240310401,0.304733008,20,0.181687996,0,2007-08-11,12:00-05:00,event,MachineObservation
8/11/2007 15:00,0.242773995,24.700000760000002,0.240310401,0.314516008,20.10000038,0.181687996,0,2007-08-11,15:00-05:00,event,MachineObservation
8/11/2007 18:00,0.242773995,25.700000760000002,0.242009595,0.368865997,20.60000038,0.180838406,0,2007-08-11,18:00-05:00,event,MachineObservation
8/11/2007 21:00,0.239512995,24.700000760000002,0.242009595,0.371039987,21.10000038,0.180838406,0,2007-08-11,21:00-05:00,event,MachineObservation
8/12/2007 0:00,0.236251995,23.60000038,0.241160005,0.367778987,21.299999239999998,0.181687996,0,2007-08-12,00:00-05:00,event,MachineObservation
8/12/2007 3:00,0.232990995,22.5,0.240310401,0.424302995,21.299999239999998,0.181687996,0,2007-08-12,03:00-05:00,event,MachineObservation
